"row_number","breed_name","zip_code","borough","cleaned_borough","final_borough","issued_year","expired_year","pit_bull"
114168,"labrador retriever",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114174,"siberian husky",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114181,"labrador retriever",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114191,"maltese crossbreed",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114208,"cavalier king charles spaniel",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114257,"poodle crossbreed",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114266,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114276,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114281,"akita crossbreed",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114291,"doberman pinscher",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114327,"pug",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114377,"poodle, standard",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114419,"unknown",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114425,"jack russell terrier",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114456,"poodle, miniature",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114486,"shih tzu",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114507,"staffordshire bull terrier",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114508,"pekingese",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114522,"chihuahua",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114524,"shih tzu crossbreed",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114540,"havanese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114544,"chihuahua",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114555,"german shepherd crossbreed",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114564,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114614,"pug",10312,"staten island","Staten Island","Staten Island",2016,2018,FALSE
114643,"shetland sheepdog",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114654,"unknown",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114655,"german shepherd crossbreed",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114661,"american pit bull terrier/pit bull",10308,"staten island","Staten Island","Staten Island",2016,2017,TRUE
114666,"unknown",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114671,"american pit bull mix / pit bull mix",10312,"staten island","Staten Island","Staten Island",2016,2017,TRUE
114676,"staffordshire bull terrier",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114704,"yorkshire terrier",10314,"staten is","Staten Island","Staten Island",2016,2017,FALSE
114713,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114729,"labrador retriever",10306,"staten is","Staten Island","Staten Island",2016,2017,FALSE
114732,"chihuahua crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114737,"chihuahua",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114756,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114763,"unknown",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114778,"chihuahua",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114785,"yorkshire terrier",10314,"staten is","Staten Island","Staten Island",2016,2017,FALSE
114786,"unknown",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114791,"jack russell terrier",10301,"staten island","Staten Island","Staten Island",2016,2018,FALSE
114822,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2018,FALSE
114824,"american pit bull mix / pit bull mix",10312,"staten island","Staten Island","Staten Island",2016,2017,TRUE
114827,"chihuahua",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114852,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114853,"unknown",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114857,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114869,"labrador retriever",10312,"staten island","Staten Island","Staten Island",2016,2018,FALSE
114883,"golden retriever",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114890,"chihuahua",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114901,"maltipoo",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114912,"yorkshire terrier",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114967,"pomeranian crossbreed",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114976,"cocker spaniel",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114981,"shih tzu",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114986,"yorkshire terrier",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114999,"border collie",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115032,"chihuahua",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115046,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115054,"cairn terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115057,"shih tzu",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115063,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2018,FALSE
115067,"poodle crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115080,"papillon",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115096,"papillon",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115097,"german shepherd dog",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115101,"yorkshire terrier crossbreed",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115104,"poodle",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115126,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115138,"basset hound",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115166,"boston terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115177,"unknown",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115180,"unknown",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115182,"yorkshire terrier",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115189,"doberman pinscher",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115215,"unknown",10302,"staten island","Staten Island","Staten Island",2016,2021,FALSE
115233,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115244,"labrador retriever",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115260,"beagle",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115265,"maltese",10309,"staten is","Staten Island","Staten Island",2016,2017,FALSE
115269,"unknown",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115276,"yorkshire terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115283,"yorkshire terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115290,"unknown",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115301,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115317,"poodle, standard",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115326,"schnauzer, miniature",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115331,"pug",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115338,"bulldog",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115340,"bichon frise",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115366,"maltese",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115378,"silky terrier",10308,"staten island","Staten Island","Staten Island",2016,2018,FALSE
115392,"american pit bull terrier/pit bull",10314,"staten island","Staten Island","Staten Island",2016,2017,TRUE
115425,"miniature pinscher",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115438,"labrador retriever crossbreed",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115440,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115457,"jack russell terrier",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115462,"shiba inu",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115470,"boxer",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115480,"yorkshire terrier",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115489,"pomeranian",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115499,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115503,"beagle",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115520,"chihuahua",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115526,"chihuahua",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115543,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115548,"german shepherd dog",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115557,"poodle, standard",10308,"staten island","Staten Island","Staten Island",2016,2018,FALSE
115560,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115565,"pointer",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115568,"shetland sheepdog",10304,"staten island","Staten Island","Staten Island",2016,2018,FALSE
115579,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115592,"unknown",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115593,"yorkshire terrier",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115602,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115615,"chihuahua",10308,"staten island","Staten Island","Staten Island",2016,2018,FALSE
115617,"pekingese",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115625,"chihuahua crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115651,"cane corso",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115652,"yorkshire terrier crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115653,"golden retriever",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115663,"american pit bull mix / pit bull mix",10312,"staten island","Staten Island","Staten Island",2016,2017,TRUE
115667,"yorkshire terrier",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115670,"maltipoo",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115672,"shiba inu",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115675,"labrador retriever",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115682,"labrador retriever",10314,"staten island","Staten Island","Staten Island",2016,2022,FALSE
115698,"american pit bull mix / pit bull mix",10305,"staten island","Staten Island","Staten Island",2016,2017,TRUE
115715,"shih tzu",10308,"staten island","Staten Island","Staten Island",2016,2019,FALSE
115731,"pug",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115767,"siberian husky",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115792,"maltese crossbreed",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115800,"shih tzu",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115806,"poodle",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115832,"maltese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115833,"shih tzu",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115844,"shiba inu",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115853,"cane corso",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115863,"american pit bull mix / pit bull mix",10306,"staten island","Staten Island","Staten Island",2016,2017,TRUE
115884,"shih tzu",10304,"staten island","Staten Island","Staten Island",2016,2018,FALSE
115901,"maltese crossbreed",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115914,"bull terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115915,"maltese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115918,"american pit bull mix / pit bull mix",10303,"staten island","Staten Island","Staten Island",2016,2017,TRUE
115938,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
115941,"vizsla",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
