"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","pit_bull","zip_match","zip_code_imputed"
4890,2017-06-14,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"F",TRUE,"Manhattan","10029",TRUE,TRUE,"10029"
4891,2017-06-15,"DOG","Weimaraner",NA,"U",FALSE,"Manhattan",NA,FALSE,NA,"10039"
4892,2017-06-16,"DOG","UNKNOWN",NA,"U",FALSE,"Manhattan",NA,FALSE,NA,"10035"
4893,2017-06-07,"DOG","TERRIER MIX",8,"M",TRUE,"Manhattan","10038",FALSE,TRUE,"10038"
4894,2017-06-02,"DOG","Mixed/Other",8,"M",TRUE,"Manhattan","10003",FALSE,TRUE,"10003"
4895,2017-05-21,"DOG","Australian Shepherd",2,"F",TRUE,"Manhattan","10019",FALSE,TRUE,"10019"
4896,2017-05-15,"DOG","Doberman Pinscher",6,"F",TRUE,"Manhattan","10025",FALSE,TRUE,"10025"
4897,2017-06-09,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10033",TRUE,TRUE,"10033"
4898,2017-06-17,"DOG","American Pit Bull Mix / Pit Bull Mix",6,"M",TRUE,"Manhattan","10023",TRUE,TRUE,"10023"
4899,2017-06-18,"DOG","American Pit Bull Mix / Pit Bull Mix",8,"M",TRUE,"Manhattan","10024",TRUE,TRUE,"10024"
4900,2017-06-16,"DOG","Schnauzer, Giant",2,"M",TRUE,"Manhattan","10040",FALSE,TRUE,"10040"
4901,2017-06-09,"DOG","Mixed/Other",5,"M",FALSE,"Manhattan","10025",FALSE,TRUE,"10025"
4902,2017-06-20,"DOG","FRENCH BULLDOG/ STAFFORSHIRE TERRIER MIX",4,"F",TRUE,"Manhattan","10003",FALSE,TRUE,"10003"
4903,2017-06-16,"DOG","Bull Dog, English",6,"M",TRUE,"Manhattan","10003",FALSE,TRUE,"10003"
4904,2017-06-16,"DOG","MIXED",6,"F",TRUE,"Manhattan",NA,FALSE,NA,"10026"
4905,2017-06-17,"DOG","Bull Dog, English",2,"M",TRUE,"Manhattan","10025",FALSE,TRUE,"10025"
4906,2017-06-20,"DOG","Pit Bull",3,"F",FALSE,"Manhattan","10032",TRUE,TRUE,"10032"
4907,2017-04-04,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10011",TRUE,TRUE,"10011"
4908,2017-06-16,"DOG","Shih Tzu",3,"F",TRUE,"Manhattan","10029",FALSE,TRUE,"10029"
4909,2017-06-15,"DOG","TERRIER MIX",1,"F",TRUE,"Manhattan","10013",FALSE,TRUE,"10013"
4910,2017-06-21,"DOG","Jack Russ",6,"M",FALSE,"Manhattan",NA,FALSE,NA,"10027"
4911,2017-06-25,"DOG","German Shepherd",8,"U",FALSE,"Manhattan","10022",FALSE,TRUE,"10022"
4912,2017-06-24,"DOG","Greyhound",11,"M",FALSE,"Manhattan","10040",FALSE,TRUE,"10040"
4913,2017-05-04,"DOG","Pit Bull",3,"F",FALSE,"Manhattan","10009",TRUE,TRUE,"10009"
4914,2017-06-26,"DOG","Beagle",NA,"U",FALSE,"Manhattan",NA,FALSE,NA,"10039"
4915,2017-06-06,"DOG","Siberian Husky",11,"M",FALSE,"Manhattan","10005",FALSE,TRUE,"10005"
4916,2017-06-23,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10025",TRUE,TRUE,"10025"
4917,2017-06-22,"DOG","Poodle, Standard",8,"M",FALSE,"Manhattan","10002",FALSE,TRUE,"10002"
4918,2017-06-24,"DOG","Cocker Spaniel",11,"F",FALSE,"Manhattan",NA,FALSE,NA,"10036"
4919,2017-06-23,"DOG","Siberian Husky",5,"F",TRUE,"Manhattan","10019",FALSE,TRUE,"10019"
4920,2017-06-03,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10002",TRUE,TRUE,"10002"
4921,2017-06-25,"DOG","Pit Bull",NA,"M",FALSE,"Manhattan","10032",TRUE,TRUE,"10032"
4922,2017-06-27,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"F",FALSE,"Manhattan","10031",TRUE,TRUE,"10031"
4923,2017-06-27,"DOG","Pit Bull",NA,"U",FALSE,"Manhattan","10026",TRUE,TRUE,"10026"
4924,2017-06-22,"DOG","Labrador Retriever",6,"M",TRUE,"Manhattan","10029",FALSE,TRUE,"10029"
